ITEM_ID;ITEM_DESC;LEN_MM;WID_MM;DEP_MM;WT_KG;QTY_PER_BOX;BOXES_ON_HAND;DEMAND
22779735;SYNTH_PART_22779735;92.3;92.3;92.3;1.072;1;1;0
37192337;SYNTH_PART_37192337;337.9;84.5;84.5;2.737;1;4;25
48773000;SYNTH_PART_48773000;255.0;83.6;79.7;1.677;1;4;7
56522151;SYNTH_PART_56522151;290.8;262.0;176.4;4.708;1;2;9
75563327;SYNTH_PART_75563327;135.4;127.0;53.7;1.262;1;1;1
42617480;SYNTH_PART_42617480;162.9;94.1;68.1;1.425;1;1;0
56853664;SYNTH_PART_56853664;140.9;102.1;102.1;1.943;1;1;0
18248048;SYNTH_PART_18248048;262.1;91.3;74.9;0.872;1;1;1
39674107;SYNTH_PART_39674107;960.4;637.2;127.4;12.988;1;4;0
72252401;SYNTH_PART_72252401;318.7;236.3;71.8;2.77;1;15;3
71072006;SYNTH_PART_71072006;62.9;62.9;62.9;0.34;2;1;1
23417155;SYNTH_PART_23417155;870.9;569.4;113.9;10.247;1;1;1
55477091;SYNTH_PART_55477091;50.7;50.7;50.7;0.058;1;1;1
46065271;SYNTH_PART_46065271;564.3;141.1;101.7;8.1;16;1;4
99588438;SYNTH_PART_99588438;694.4;383.6;76.7;2.464;1;1;34
23511262;SYNTH_PART_23511262;41.0;41.0;41.0;0.094;1;2;0
16386823;SYNTH_PART_16386823;434.0;108.5;108.5;5.822;20;6;22
27198882;SYNTH_PART_27198882;134.9;134.9;115.2;2.203;1;1;0
18456563;SYNTH_PART_18456563;259.5;73.4;59.0;0.951;1;1;55
37357070;SYNTH_PART_37357070;222.0;133.4;111.6;0.412;1;1;2
64660345;SYNTH_PART_64660345;141.6;141.6;95.4;0.958;2;1;6
62569243;SYNTH_PART_62569243;59.3;59.3;59.3;0.284;2;1;1
68194896;SYNTH_PART_68194896;206.8;172.8;56.9;2.558;2;2;6
73525199;SYNTH_PART_73525199;109.2;109.2;33.2;0.539;1;2;22
16610148;SYNTH_PART_16610148;125.2;125.2;61.0;0.125;1;1;0
47237610;SYNTH_PART_47237610;121.3;121.3;68.7;1.379;10;12;2
37882348;SYNTH_PART_37882348;207.2;197.8;101.7;1.965;1;1;2
21907567;SYNTH_PART_21907567;259.0;193.2;104.2;1.515;1;2;1
73715192;SYNTH_PART_73715192;230.1;124.8;60.7;1.773;1;1;11
21196559;SYNTH_PART_21196559;298.1;298.1;59.6;4.146;2;179;1
70894107;SYNTH_PART_70894107;669.7;167.4;49.6;7.59;1;11;5
40647722;SYNTH_PART_40647722;406.1;205.9;174.7;8.422;1;17;1
80696948;SYNTH_PART_80696948;741.8;280.8;79.3;12.603;1;16;4
81475879;SYNTH_PART_81475879;345.9;221.8;178.6;2.451;1;2;2
77792938;SYNTH_PART_77792938;487.5;309.5;176.5;7.0;1;1;0
95791507;SYNTH_PART_95791507;267.9;104.4;43.6;1.223;1;2;29
84599779;SYNTH_PART_84599779;82.7;82.7;46.9;0.437;1;5;2
38915482;SYNTH_PART_38915482;62.5;62.5;39.8;0.212;1;1;3
97066034;SYNTH_PART_97066034;661.3;210.0;75.3;5.982;1;7;10
46179670;SYNTH_PART_46179670;288.7;93.8;93.8;3.469;2;1;0
86353615;SYNTH_PART_86353615;550.0;137.5;137.5;1.891;1;17;2
89549488;SYNTH_PART_89549488;105.8;84.8;48.6;0.595;1;11;33
93140563;SYNTH_PART_93140563;408.5;328.7;65.7;6.893;1;12;1
42847738;SYNTH_PART_42847738;399.5;371.7;74.3;4.566;2;1;1
45856218;SYNTH_PART_45856218;63.0;63.0;63.0;0.342;3;132;9
98468974;SYNTH_PART_98468974;208.4;111.2;105.0;1.061;1;6;1
84217635;SYNTH_PART_84217635;103.3;103.3;92.9;1.354;1;2;1
48046475;SYNTH_PART_48046475;171.6;134.9;111.1;1.62;1;1;4
59174011;SYNTH_PART_59174011;86.7;73.8;40.7;0.355;1;40;31
38174123;SYNTH_PART_38174123;377.7;273.8;97.8;4.23;1;3;0
96922497;SYNTH_PART_96922497;257.7;160.8;94.1;2.706;1;1;1
40033337;SYNTH_PART_40033337;138.7;126.5;94.9;0.108;1;4;3
65056691;SYNTH_PART_65056691;277.5;277.5;138.0;1.141;1;4;0
35495088;SYNTH_PART_35495088;231.5;174.0;42.8;2.337;1;56;2
29531053;SYNTH_PART_29531053;215.6;167.1;106.6;0.708;1;18;7
12362107;SYNTH_PART_12362107;299.3;162.5;93.4;3.009;1;2;9
58316812;SYNTH_PART_58316812;209.7;172.2;36.6;1.805;1;8;8
22938365;SYNTH_PART_22938365;317.6;312.9;103.5;8.332;1;2;16
66221599;SYNTH_PART_66221599;266.3;199.6;60.9;0.571;1;57;7
18855255;SYNTH_PART_18855255;154.0;154.0;37.9;1.227;1;1;5
37104414;SYNTH_PART_37104414;189.2;61.1;61.1;0.318;1;1;0
40920807;SYNTH_PART_40920807;448.4;378.4;75.7;8.071;1;1;1
26648380;SYNTH_PART_26648380;502.8;302.8;107.7;1.689;1;1;18
19526811;SYNTH_PART_19526811;274.7;137.6;130.6;6.737;1;40;13
90957975;SYNTH_PART_90957975;236.0;157.5;51.2;0.797;7;7;27
56477179;SYNTH_PART_56477179;103.2;64.0;63.1;0.569;1;1;2
20561457;SYNTH_PART_20561457;51.0;51.0;51.0;0.181;1;33;0
11789985;SYNTH_PART_11789985;346.4;346.4;83.2;0.727;1;1;1
96069945;SYNTH_PART_96069945;233.1;68.6;68.6;1.45;1;1;6
81385274;SYNTH_PART_81385274;110.7;110.7;105.4;0.373;1;1;0
26003105;SYNTH_PART_26003105;349.2;299.0;182.5;4.486;1;1;8
18120239;SYNTH_PART_18120239;92.5;87.6;76.6;0.847;1;1;2
76359643;SYNTH_PART_76359643;112.7;112.7;104.8;0.557;1;3;3
23089709;SYNTH_PART_23089709;183.9;174.9;43.2;0.667;1;12;2
82535864;SYNTH_PART_82535864;111.7;111.7;95.9;1.389;1;1;6
93000308;SYNTH_PART_93000308;106.9;87.1;87.1;1.108;1;3;6
42418339;SYNTH_PART_42418339;443.1;141.8;86.5;7.415;1;91;0
31988272;SYNTH_PART_31988272;196.2;159.7;43.7;0.2;1;1;6
27407420;SYNTH_PART_27407420;48.1;48.1;48.1;0.152;5;2;6
95252867;SYNTH_PART_95252867;437.1;356.5;156.3;1.579;1;1;16
85413602;SYNTH_PART_85413602;58.1;58.1;58.1;0.164;2;1;28
30260693;SYNTH_PART_30260693;690.0;172.5;118.6;2.083;1;1;1
55293883;SYNTH_PART_55293883;222.4;138.4;91.7;0.232;4;9;14
42610091;SYNTH_PART_42610091;176.9;117.2;60.9;1.407;4;3;0
78947390;SYNTH_PART_78947390;213.5;164.8;96.1;1.052;1;7;33
21135873;SYNTH_PART_21135873;489.1;210.0;48.9;4.589;1;1;12
64905482;SYNTH_PART_64905482;253.9;90.7;73.8;2.32;1;3;1
52459482;SYNTH_PART_52459482;267.6;66.9;36.4;0.889;3;1;0
63331983;SYNTH_PART_63331983;645.6;544.4;111.5;6.206;1;28;1
69364974;SYNTH_PART_69364974;262.8;129.6;70.7;1.256;5;44;1
64159007;SYNTH_PART_64159007;467.1;292.2;163.1;1.67;1;1;23
88964744;SYNTH_PART_88964744;390.9;141.9;141.9;5.387;3;2;1
55859482;SYNTH_PART_55859482;208.4;114.7;46.5;0.168;1;2;24
65578052;SYNTH_PART_65578052;303.8;153.5;148.8;5.318;1;8;2
16524046;SYNTH_PART_16524046;607.5;239.5;159.5;8.515;1;1;10
52470387;SYNTH_PART_52470387;218.9;188.0;69.1;0.621;2;100;3
27205987;SYNTH_PART_27205987;213.0;75.4;63.1;0.262;1;34;113
86943675;SYNTH_PART_86943675;850.1;510.3;202.8;11.54;1;4;4
59889295;SYNTH_PART_59889295;434.2;135.7;102.0;1.298;1;1;1
11000149;SYNTH_PART_11000149;137.9;129.4;67.4;0.272;1;1;2
11110290;SYNTH_PART_11110290;512.3;462.5;173.9;4.739;1;1;2
37565893;SYNTH_PART_37565893;112.9;112.9;92.2;0.344;1;1;1
72839170;SYNTH_PART_72839170;486.0;121.5;39.1;3.15;1;1;21
46595299;SYNTH_PART_46595299;432.2;162.0;101.5;0.746;1;2;1
17469525;SYNTH_PART_17469525;450.3;174.2;43.1;4.615;1;2;4
54404200;SYNTH_PART_54404200;203.2;199.6;44.8;1.167;1;11;1
52776267;SYNTH_PART_52776267;181.2;162.4;79.6;2.687;2;23;92
62144252;SYNTH_PART_62144252;386.5;375.6;75.1;1.359;1;2;19
44041736;SYNTH_PART_44041736;144.4;83.4;82.8;0.823;1;1;1
47328235;SYNTH_PART_47328235;44.5;44.5;44.5;0.12;1;9;0
54598382;SYNTH_PART_54598382;183.0;138.3;68.4;0.201;1;1;32
40558314;SYNTH_PART_40558314;428.2;186.3;172.4;6.469;1;1;1
36962144;SYNTH_PART_36962144;537.1;478.3;105.3;7.214;1;1;7
94047972;SYNTH_PART_94047972;46.1;46.1;46.1;0.134;2;5;2
23753829;SYNTH_PART_23753829;174.4;174.4;71.6;1.822;1;35;45
67503387;SYNTH_PART_67503387;390.4;334.3;176.8;5.827;1;15;0
35701410;SYNTH_PART_35701410;208.9;186.5;112.5;1.653;1;6;1
41591786;SYNTH_PART_41591786;475.0;189.1;95.1;4.352;1;4;0
84477049;SYNTH_PART_84477049;733.5;449.7;155.6;10.651;1;5;2
56370085;SYNTH_PART_56370085;100.3;96.1;46.5;0.612;1;2;2
52474260;SYNTH_PART_52474260;189.2;189.2;77.1;2.165;1;3;0
43026389;SYNTH_PART_43026389;231.5;123.2;92.8;0.531;1;1;4
87312619;SYNTH_PART_87312619;148.3;68.2;51.5;0.711;1;9;151
16811036;SYNTH_PART_16811036;419.9;286.9;164.7;5.025;1;5;0
99725183;SYNTH_PART_99725183;134.3;108.9;75.1;0.336;3;8;3
24071660;SYNTH_PART_24071660;193.7;121.8;104.4;0.818;1;1;1
33323089;SYNTH_PART_33323089;471.0;162.5;63.7;1.115;1;7;0
81930659;SYNTH_PART_81930659;1124.7;281.2;170.7;8.118;3;9;16
57289363;SYNTH_PART_57289363;81.3;81.3;54.6;0.492;1;2;2
32069844;SYNTH_PART_32069844;240.7;168.8;74.9;0.197;5;64;2
63532708;SYNTH_PART_63532708;87.9;87.9;71.4;0.753;10;1;13
58944074;SYNTH_PART_58944074;372.1;338.1;150.2;5.078;1;3;7
36060602;SYNTH_PART_36060602;314.8;243.7;91.6;7.702;1;4;1
91581840;SYNTH_PART_91581840;220.5;119.1;39.5;1.247;1;5;0
37858301;SYNTH_PART_37858301;219.7;183.3;77.0;1.583;1;1;2
91504812;SYNTH_PART_91504812;265.8;146.5;107.4;2.099;18;1;2
73032500;SYNTH_PART_73032500;35.8;35.8;35.8;0.062;4;8;1
15311354;SYNTH_PART_15311354;424.9;348.3;69.7;4.31;1;1;0
96722587;SYNTH_PART_96722587;89.4;89.4;88.5;0.966;1;19;0
90440918;SYNTH_PART_90440918;46.6;46.6;46.6;0.138;1;99;1
26541822;SYNTH_PART_26541822;227.5;109.2;40.4;0.374;1;1;0
65504145;SYNTH_PART_65504145;227.0;118.9;33.6;1.236;1;2;0
69493173;SYNTH_PART_69493173;173.4;86.8;86.8;1.062;1;1;3
70439723;SYNTH_PART_70439723;291.3;230.3;176.2;2.969;1;1;0
60111814;SYNTH_PART_60111814;263.3;87.1;78.9;1.384;1;21;5
30530600;SYNTH_PART_30530600;62.0;62.0;43.6;0.229;1;16;1
36105403;SYNTH_PART_36105403;305.0;127.7;127.7;4.52;1;18;5
26419027;SYNTH_PART_26419027;550.9;137.7;137.7;1.916;1;1;28
33720760;SYNTH_PART_33720760;127.1;105.3;62.7;0.394;1;11;2
26779501;SYNTH_PART_26779501;630.6;228.8;56.0;3.656;1;1;0
69137726;SYNTH_PART_69137726;70.7;70.7;58.8;0.402;1;10;2
42604085;SYNTH_PART_42604085;68.8;67.0;41.5;0.097;1;3;8
78775634;SYNTH_PART_78775634;93.7;93.7;45.4;0.543;1;10;2
84068709;SYNTH_PART_84068709;664.2;166.1;166.1;7.555;1;13;0
68131109;SYNTH_PART_68131109;87.1;87.1;87.1;0.902;3;56;130
29219772;SYNTH_PART_29219772;239.1;79.8;79.8;0.646;2;5;3
66539346;SYNTH_PART_66539346;890.5;274.5;219.2;8.414;1;7;0
20868819;SYNTH_PART_20868819;913.4;524.2;167.5;5.199;1;7;3
95151936;SYNTH_PART_95151936;962.0;240.5;79.4;14.436;10;1;0
69972762;SYNTH_PART_69972762;127.0;127.0;99.6;1.947;1;15;23
57383790;SYNTH_PART_57383790;128.8;128.8;112.0;2.099;1;3;1
68342126;SYNTH_PART_68342126;318.7;318.7;169.4;7.343;3;1;5
56366037;SYNTH_PART_56366037;125.8;97.7;89.9;0.153;1;20;0
56770313;SYNTH_PART_56770313;490.3;171.0;143.6;5.34;1;2;2
34695871;SYNTH_PART_34695871;833.1;208.3;45.1;6.173;2;30;68
69412062;SYNTH_PART_69412062;37.3;37.3;37.3;0.071;2;4;3
70656537;SYNTH_PART_70656537;372.8;237.1;118.4;3.326;1;2;18
28100168;SYNTH_PART_28100168;96.8;62.4;62.4;0.46;1;1;1
41587310;SYNTH_PART_41587310;37.6;37.6;37.6;0.073;1;1;1
76801207;SYNTH_PART_76801207;40.5;40.5;40.5;0.09;1;52;2
34468105;SYNTH_PART_34468105;590.8;152.8;61.9;1.125;1;1;12
85788764;SYNTH_PART_85788764;396.5;292.5;199.3;5.349;1;3;2
69330783;SYNTH_PART_69330783;68.4;68.2;68.2;0.435;16;2;3
91083741;SYNTH_PART_91083741;51.3;51.3;51.3;0.184;4;2;19
89238280;SYNTH_PART_89238280;429.9;285.0;137.7;5.647;1;1;13
75056946;SYNTH_PART_75056946;214.0;171.8;55.3;0.132;1;22;2
40893437;SYNTH_PART_40893437;492.7;255.5;117.0;3.453;1;1;1
80093295;SYNTH_PART_80093295;458.2;253.5;146.8;2.117;1;5;3
73294812;SYNTH_PART_73294812;202.7;111.7;96.9;0.873;1;1;5
96529235;SYNTH_PART_96529235;144.4;139.5;57.3;1.527;1;4;5
54037637;SYNTH_PART_54037637;124.6;124.6;67.3;0.534;2;1;1
15153218;SYNTH_PART_15153218;85.0;85.0;36.6;0.361;1;6;1
78952472;SYNTH_PART_78952472;137.6;62.2;37.9;0.442;1;1;11
19598761;SYNTH_PART_19598761;65.4;65.4;44.2;0.086;1;1;1
59607444;SYNTH_PART_59607444;181.9;118.4;95.0;0.546;1;1;37
90224751;SYNTH_PART_90224751;97.8;97.8;90.0;1.175;3;1;0
47751579;SYNTH_PART_47751579;125.5;125.5;58.5;0.175;1;525;1
24139553;SYNTH_PART_24139553;103.4;103.4;101.6;0.334;1;1;1
24538402;SYNTH_PART_24538402;373.5;93.4;93.4;1.717;1;1;0
70595818;SYNTH_PART_70595818;617.5;455.7;132.1;6.873;1;1;5
56385168;SYNTH_PART_56385168;131.5;131.5;54.4;1.284;1;3;2
71678507;SYNTH_PART_71678507;345.2;342.6;68.5;7.819;1;140;3
68140456;SYNTH_PART_68140456;429.4;285.3;78.2;8.041;2;17;45
12682827;SYNTH_PART_12682827;332.2;115.0;73.8;3.846;13;2;1
17631664;SYNTH_PART_17631664;366.8;213.3;56.5;2.24;1;2;0
41177415;SYNTH_PART_41177415;67.9;67.8;67.8;0.427;7;9;4
73769896;SYNTH_PART_73769896;108.6;108.6;108.6;0.304;1;1;2
39307392;SYNTH_PART_39307392;533.9;245.1;63.1;0.969;1;1;2
33851411;SYNTH_PART_33851411;403.1;128.6;128.6;6.056;1;15;5
95384972;SYNTH_PART_95384972;499.6;301.9;106.4;2.017;1;2;0
50511295;SYNTH_PART_50511295;437.2;167.3;167.3;8.063;1;7;14
79830581;SYNTH_PART_79830581;90.8;90.8;90.8;0.588;12;1;1
33816916;SYNTH_PART_33816916;145.8;83.3;83.3;0.93;1;1;0
91547569;SYNTH_PART_91547569;217.1;102.1;46.6;1.41;1;1;2
26811999;SYNTH_PART_26811999;391.6;132.5;42.3;2.996;1;4;0
37507679;SYNTH_PART_37507679;54.7;54.7;54.7;0.223;3;2;0
30238820;SYNTH_PART_30238820;719.5;491.3;152.1;11.632;10;2;0
47346272;SYNTH_PART_47346272;384.1;102.1;102.1;5.465;1;14;31
78756361;SYNTH_PART_78756361;442.2;193.4;110.9;6.209;1;8;0
76200978;SYNTH_PART_76200978;269.4;269.4;104.6;5.296;3;5;17
37807458;SYNTH_PART_37807458;252.4;194.8;39.0;0.643;2;15;2
66551062;SYNTH_PART_66551062;68.1;68.1;68.1;0.431;1;23;616
68126049;SYNTH_PART_68126049;97.5;97.5;65.6;0.3;1;1;22
92631780;SYNTH_PART_92631780;284.8;158.1;158.1;2.768;1;1;5
51025637;SYNTH_PART_51025637;167.7;85.4;63.1;0.945;20;18;1
90446164;SYNTH_PART_90446164;377.0;94.6;94.6;1.504;3;2;0
69284062;SYNTH_PART_69284062;496.0;180.9;62.5;4.489;1;13;12
15451537;SYNTH_PART_15451537;113.5;66.3;66.3;0.179;1;2;0
22922068;SYNTH_PART_22922068;349.9;125.1;125.1;2.913;1;1;2
15419750;SYNTH_PART_15419750;194.9;89.9;49.5;1.183;1;1;3
73573567;SYNTH_PART_73573567;938.2;439.4;87.9;2.349;1;7;0
71536273;SYNTH_PART_71536273;136.8;106.9;106.9;2.134;1;5;0
43864047;SYNTH_PART_43864047;198.0;182.9;64.9;2.39;1;1;0
58332632;SYNTH_PART_58332632;1105.6;474.6;127.9;7.384;1;11;9
35600646;SYNTH_PART_35600646;691.4;231.5;99.5;1.048;1;1;14
36269524;SYNTH_PART_36269524;287.2;275.9;136.4;3.934;1;5;1
25487299;SYNTH_PART_25487299;190.7;91.5;34.7;0.826;5;7;15
17536492;SYNTH_PART_17536492;263.0;130.0;72.9;1.71;1;1;0
57245328;SYNTH_PART_57245328;258.7;159.0;81.2;1.907;1;2;2
66442903;SYNTH_PART_66442903;687.3;300.3;187.6;5.129;8;1;3
14781025;SYNTH_PART_14781025;246.7;175.8;35.2;2.081;1;2;4
82133599;SYNTH_PART_82133599;274.0;274.0;172.9;5.915;1;1;12
25137628;SYNTH_PART_25137628;481.2;180.1;108.9;5.115;1;1;1
44225886;SYNTH_PART_44225886;415.3;132.5;132.5;3.513;4;1;1
13547422;SYNTH_PART_13547422;36.4;36.4;36.4;0.066;1;2;2
42531202;SYNTH_PART_42531202;325.7;111.3;111.3;2.663;1;3;9
85034901;SYNTH_PART_85034901;437.9;263.3;143.8;7.59;1;1;4
52726442;SYNTH_PART_52726442;476.9;119.2;112.3;4.347;2;1;1
69406061;SYNTH_PART_69406061;135.5;135.5;94.9;1.847;1;1;1
75496891;SYNTH_PART_75496891;366.5;131.9;131.9;2.5;1;1;2
89287434;SYNTH_PART_89287434;109.9;109.0;109.0;0.492;1;1;1
30501837;SYNTH_PART_30501837;167.1;155.5;72.3;2.148;1;2;7
44569702;SYNTH_PART_44569702;490.3;174.8;95.1;2.775;1;4;1
96676201;SYNTH_PART_96676201;482.6;221.3;154.7;2.049;5;8;2
16330296;SYNTH_PART_16330296;125.8;124.8;57.6;1.232;1;2;10
75271886;SYNTH_PART_75271886;449.0;279.9;61.5;0.827;1;21;1
61962974;SYNTH_PART_61962974;208.0;144.7;74.7;2.392;1;4;1
39284734;SYNTH_PART_39284734;255.5;195.2;63.5;2.672;1;1;22
44150660;SYNTH_PART_44150660;434.4;368.3;124.3;7.598;8;5;5
13003565;SYNTH_PART_13003565;373.6;186.2;102.2;6.869;3;3;15
22389090;SYNTH_PART_22389090;235.6;85.3;85.3;1.35;1;17;1
69354492;SYNTH_PART_69354492;403.2;148.4;148.4;5.551;1;1;63
10024345;SYNTH_PART_10024345;659.8;551.4;110.3;5.697;45;19;1
27737601;SYNTH_PART_27737601;252.2;198.5;87.1;0.537;1;1;1
23047637;SYNTH_PART_23047637;674.7;219.6;116.1;11.117;1;27;0
25221868;SYNTH_PART_25221868;250.1;162.5;87.7;2.097;1;1;4
97234078;SYNTH_PART_97234078;361.3;153.6;123.8;0.929;5;21;2
86126024;SYNTH_PART_86126024;575.0;234.3;209.5;8.153;1;2;0
25733986;SYNTH_PART_25733986;251.3;153.1;66.2;1.094;3;18;9
35365899;SYNTH_PART_35365899;636.0;452.2;105.0;6.694;6;41;6
45599692;SYNTH_PART_45599692;101.0;101.0;76.4;1.063;1;10;48
26876518;SYNTH_PART_26876518;430.1;107.5;107.5;4.894;14;2;0
27893068;SYNTH_PART_27893068;218.9;183.1;89.7;0.502;1;4;2
48578431;SYNTH_PART_48578431;593.8;556.9;212.9;4.565;1;1;2
47048598;SYNTH_PART_47048598;53.6;53.6;53.6;0.21;6;1;5
66523273;SYNTH_PART_66523273;239.5;115.6;92.5;2.214;1;2;4
74047560;SYNTH_PART_74047560;591.5;375.4;163.3;9.985;1;1;1
21183234;SYNTH_PART_21183234;300.5;276.8;114.0;6.365;2;1;5
31545801;SYNTH_PART_31545801;255.3;68.9;68.9;1.654;1;1;10
21776614;SYNTH_PART_21776614;92.8;92.8;87.9;0.852;4;4;0
49160590;SYNTH_PART_49160590;71.4;71.4;59.4;0.413;2;9;0
60836310;SYNTH_PART_60836310;105.1;105.1;72.7;0.485;1;1;2
40097092;SYNTH_PART_40097092;68.8;68.8;68.8;0.444;14;1;3
76050467;SYNTH_PART_76050467;990.3;265.4;265.4;4.523;2;1;1
67235859;SYNTH_PART_67235859;116.5;77.2;67.2;0.825;1;6;117
95656639;SYNTH_PART_95656639;183.3;93.1;89.9;1.795;1;1;2
88929912;SYNTH_PART_88929912;891.0;222.7;222.7;5.826;1;337;2
66863851;SYNTH_PART_66863851;261.9;165.7;52.2;0.466;1;5;2
38701344;SYNTH_PART_38701344;188.2;95.5;42.8;1.05;1;6;1
21417817;SYNTH_PART_21417817;92.0;83.2;80.2;0.838;1;1;1
40321639;SYNTH_PART_40321639;399.3;365.5;73.1;8.364;1;7;7
47508280;SYNTH_PART_47508280;306.8;306.8;150.0;2.689;1;8;1
51489900;SYNTH_PART_51489900;306.5;133.0;84.2;1.864;16;42;2
57492503;SYNTH_PART_57492503;47.4;47.4;44.1;0.135;1;2;0
52356146;SYNTH_PART_52356146;312.9;312.9;62.6;5.699;1;1;2
62305533;SYNTH_PART_62305533;96.1;96.1;87.4;0.321;1;1;0
18703628;SYNTH_PART_18703628;383.8;143.3;101.7;7.631;3;12;12
89691714;SYNTH_PART_89691714;133.9;133.9;48.3;0.36;1;1;0
34059841;SYNTH_PART_34059841;426.5;361.3;72.3;6.571;1;1;33
89625679;SYNTH_PART_89625679;485.9;150.1;45.0;4.483;1;1;5
62933219;SYNTH_PART_62933219;198.8;130.8;86.3;1.684;1;1;0
31153395;SYNTH_PART_31153395;239.8;120.6;57.3;1.4;1;1;2
90461365;SYNTH_PART_90461365;327.2;303.0;113.0;0.726;3;2;1
88054176;SYNTH_PART_88054176;313.6;313.6;66.2;1.734;7;133;23
73885413;SYNTH_PART_73885413;153.9;70.7;70.7;1.049;3;2;0
11851310;SYNTH_PART_11851310;440.2;342.3;86.7;0.847;1;1;5
81306578;SYNTH_PART_81306578;262.3;67.8;67.8;1.646;1;14;5
33706636;SYNTH_PART_33706636;479.3;379.3;75.9;0.894;1;3;85
50703466;SYNTH_PART_50703466;131.8;131.8;110.5;2.268;1;1;2
56760807;SYNTH_PART_56760807;469.9;245.8;197.9;3.302;1;8;9
53326956;SYNTH_PART_53326956;38.1;38.1;38.1;0.076;1;11;78
14081456;SYNTH_PART_14081456;370.7;173.1;173.1;6.579;2;10;6
59488017;SYNTH_PART_59488017;233.5;161.8;110.9;0.997;1;8;0
23677388;SYNTH_PART_23677388;117.0;76.3;76.3;0.473;4;2;33
51823574;SYNTH_PART_51823574;144.7;113.2;103.8;1.062;1;195;4
14134115;SYNTH_PART_14134115;266.0;147.9;36.1;1.941;1;3;6
93041650;SYNTH_PART_93041650;55.5;55.5;55.5;0.233;1;9;4
41799299;SYNTH_PART_41799299;74.3;74.3;62.4;0.47;13;2;0
63117481;SYNTH_PART_63117481;657.8;343.2;170.5;5.137;1;31;0
23761107;SYNTH_PART_23761107;482.8;192.4;107.3;5.892;1;10;13
23925916;SYNTH_PART_23925916;86.0;86.0;67.3;0.678;5;4;0
25417494;SYNTH_PART_25417494;430.9;378.9;79.5;7.07;2;28;3
17881275;SYNTH_PART_17881275;666.5;284.5;139.7;2.505;1;71;0
60776492;SYNTH_PART_60776492;872.9;562.2;159.6;5.076;1;13;1
21329331;SYNTH_PART_21329331;124.3;89.0;89.0;1.344;1;2;7
93178136;SYNTH_PART_93178136;543.5;147.7;147.7;2.313;1;282;8
91155786;SYNTH_PART_91155786;107.3;107.3;107.3;0.816;1;1;11
92904209;SYNTH_PART_92904209;484.6;226.0;58.1;7.79;1;1;3
19251424;SYNTH_PART_19251424;247.1;158.8;56.9;0.942;1;3;0
68499955;SYNTH_PART_68499955;757.0;189.2;115.8;5.2;1;10;1
63273269;SYNTH_PART_63273269;153.5;153.5;49.2;0.313;2;6;6
44102092;SYNTH_PART_44102092;308.7;308.7;78.4;5.336;1;30;1
75659927;SYNTH_PART_75659927;1016.7;695.6;248.2;15.626;1;2;10
99593675;SYNTH_PART_99593675;521.4;521.4;172.0;7.549;1;4;1
48076612;SYNTH_PART_48076612;193.4;180.4;99.1;1.379;1;7;0
66538115;SYNTH_PART_66538115;160.9;160.9;93.0;2.397;1;2;8
76922952;SYNTH_PART_76922952;388.0;295.2;123.7;6.613;1;2;0
77904094;SYNTH_PART_77904094;261.2;162.7;106.0;0.294;1;144;1
85594536;SYNTH_PART_85594536;700.7;175.2;79.4;11.536;2;22;0
38475005;SYNTH_PART_38475005;111.4;111.4;66.9;1.133;5;47;5
88307390;SYNTH_PART_88307390;694.8;173.7;65.2;0.764;6;1;2
93995578;SYNTH_PART_93995578;134.9;63.2;63.2;0.735;1;7;0
40707409;SYNTH_PART_40707409;40.8;40.8;40.8;0.093;1;2;1
26144858;SYNTH_PART_26144858;61.5;61.5;61.5;0.317;1;1;6
91696783;SYNTH_PART_91696783;408.0;116.6;116.6;1.511;3;1;4
50280898;SYNTH_PART_50280898;49.8;49.8;49.8;0.169;1;1;4
79820572;SYNTH_PART_79820572;104.8;62.4;50.7;0.452;1;15;7
17920486;SYNTH_PART_17920486;347.3;191.0;60.5;5.477;1;3;265
37552133;SYNTH_PART_37552133;43.3;43.3;43.3;0.111;1;2;2
53009818;SYNTH_PART_53009818;1192.8;520.8;271.9;10.949;1;6;13
32187862;SYNTH_PART_32187862;117.2;83.8;81.5;1.092;1;2;0
91380670;SYNTH_PART_91380670;426.2;360.3;72.1;1.745;1;2;7
80536630;SYNTH_PART_80536630;172.6;139.8;105.4;0.476;1;1;0
18975685;SYNTH_PART_18975685;77.4;77.4;34.9;0.285;1;1;2
84785093;SYNTH_PART_84785093;53.7;53.7;53.7;0.211;1;4;4
86196615;SYNTH_PART_86196615;90.1;90.1;90.1;0.998;1;69;1
93735656;SYNTH_PART_93735656;64.2;64.2;35.6;0.2;3;1;2
71841677;SYNTH_PART_71841677;165.4;165.4;89.0;0.92;1;25;2
34078996;SYNTH_PART_34078996;340.2;340.2;96.5;1.804;1;5;14
86777069;SYNTH_PART_86777069;447.9;365.6;140.4;3.142;4;25;117
85838995;SYNTH_PART_85838995;102.9;78.0;76.6;0.839;1;1;5
56602433;SYNTH_PART_56602433;152.5;152.5;89.9;1.316;1;6;6
32779672;SYNTH_PART_32779672;99.3;64.2;64.2;0.558;6;26;9
27689045;SYNTH_PART_27689045;372.1;98.6;46.3;2.318;1;3;0
73122999;SYNTH_PART_73122999;536.5;512.2;124.6;2.22;2;2;227
29859328;SYNTH_PART_29859328;247.1;92.6;82.4;0.122;1;1;1
62820899;SYNTH_PART_62820899;330.8;301.6;125.3;7.296;1;3;0
