ITEM_ID;ITEM_DESC;LEN_MM;WID_MM;DEP_MM;WT_KG;QTY_PER_BOX;BOXES_ON_HAND;DEMAND
85954659;SYNTH_PART_85954659;84.0;84.0;79.9;0.77;1;15;18
47335767;SYNTH_PART_47335767;484.4;337.0;80.3;0.85;1;1;17
91240088;SYNTH_PART_91240088;244.9;148.9;87.8;0.953;1;1;0
61922341;SYNTH_PART_61922341;62.0;62.0;54.7;0.286;1;2;1
44977307;SYNTH_PART_44977307;210.3;190.6;112.4;1.461;1;1;40
65747966;SYNTH_PART_65747966;230.6;114.4;108.6;0.506;2;6;3
82034620;SYNTH_PART_82034620;234.3;76.3;76.3;1.403;1;2;8
19186316;SYNTH_PART_19186316;129.5;129.5;57.1;1.306;1;9;1
45903314;SYNTH_PART_45903314;239.5;134.3;59.2;2.158;1;260;6
69343444;SYNTH_PART_69343444;256.7;102.5;83.6;2.115;1;1;1
38076473;SYNTH_PART_38076473;426.8;229.8;46.0;2.987;1;11;1
96231273;SYNTH_PART_96231273;73.2;73.2;73.2;0.536;1;1;4
55710936;SYNTH_PART_55710936;249.6;144.7;103.2;1.548;1;7;8
75761643;SYNTH_PART_75761643;483.2;162.4;57.6;3.648;1;1;1
38951530;SYNTH_PART_38951530;165.9;130.2;35.0;1.032;2;5;3
58638175;SYNTH_PART_58638175;43.7;43.7;43.7;0.114;1;6;4
96196417;SYNTH_PART_96196417;182.5;65.6;65.6;0.197;1;42;0
67276066;SYNTH_PART_67276066;124.6;124.6;85.6;1.077;1;7;0
62755039;SYNTH_PART_62755039;464.1;143.8;143.8;5.164;1;9;4
85374116;SYNTH_PART_85374116;190.4;105.8;94.3;0.985;1;1;2
46771936;SYNTH_PART_46771936;167.8;167.8;44.9;0.521;1;1;1
22970479;SYNTH_PART_22970479;74.8;74.8;74.8;0.572;1;3;1
60460433;SYNTH_PART_60460433;160.1;130.7;86.7;2.296;1;3;5
85285073;SYNTH_PART_85285073;771.1;603.7;160.5;9.684;2;1;0
49788932;SYNTH_PART_49788932;292.7;115.0;115.0;5.285;1;2;0
12399317;SYNTH_PART_12399317;464.2;119.6;110.8;1.499;1;15;0
49356089;SYNTH_PART_49356089;316.2;208.5;144.3;2.972;3;1;12
10526283;SYNTH_PART_10526283;113.6;108.2;105.2;0.807;1;1;3
16698771;SYNTH_PART_16698771;115.2;107.7;55.7;0.944;1;15;0
16493632;SYNTH_PART_16493632;506.6;214.3;51.1;6.758;1;1;1
61632518;SYNTH_PART_61632518;235.3;119.4;78.7;0.99;1;3;0
73818487;SYNTH_PART_73818487;46.7;46.7;46.7;0.139;3;5;1
87705348;SYNTH_PART_87705348;804.2;267.2;53.4;14.759;1;27;1
36488102;SYNTH_PART_36488102;220.8;94.1;94.1;2.468;1;64;0
42509205;SYNTH_PART_42509205;294.6;294.6;143.4;6.703;1;1;2
78942186;SYNTH_PART_78942186;151.8;151.8;94.0;2.406;1;10;22
18083233;SYNTH_PART_18083233;135.5;135.5;86.7;0.916;1;74;2
34933021;SYNTH_PART_34933021;461.2;367.6;73.5;2.671;26;2;0
49184345;SYNTH_PART_49184345;110.0;85.2;85.2;1.09;1;7;1
30967336;SYNTH_PART_30967336;457.8;114.4;114.4;6.784;1;1;1
89754282;SYNTH_PART_89754282;257.3;137.3;41.9;2.019;2;1;0
29971628;SYNTH_PART_29971628;235.4;89.5;68.4;1.695;2;1;0
68912229;SYNTH_PART_68912229;168.4;111.1;111.1;2.042;1;385;0
41629056;SYNTH_PART_41629056;81.6;78.7;69.6;0.61;1;3;1
61093777;SYNTH_PART_61093777;145.0;142.1;93.2;0.588;1;2;7
15839262;SYNTH_PART_15839262;476.6;190.0;100.1;2.014;1;2;5
63696746;SYNTH_PART_63696746;158.6;158.6;92.1;1.599;1;1;1
72943869;SYNTH_PART_72943869;729.3;272.0;54.4;7.785;1;2;1
76856852;SYNTH_PART_76856852;158.3;127.6;79.5;1.754;5;9;2
96997814;SYNTH_PART_96997814;311.1;311.1;168.4;4.379;2;1;94
99150482;SYNTH_PART_99150482;72.3;72.3;36.9;0.263;23;6;9
77691806;SYNTH_PART_77691806;245.0;105.8;105.8;2.628;1;1;5
14035164;SYNTH_PART_14035164;107.1;107.1;107.1;1.632;1;2;1
55316348;SYNTH_PART_55316348;355.2;311.6;150.2;5.638;1;1;7
34824752;SYNTH_PART_34824752;410.4;364.8;82.9;0.804;1;11;1
94077934;SYNTH_PART_94077934;480.4;354.7;118.5;3.817;21;3;2
60049832;SYNTH_PART_60049832;203.9;69.7;43.0;0.52;10;1;0
66898310;SYNTH_PART_66898310;75.3;75.3;65.2;0.505;4;2;6
18063584;SYNTH_PART_18063584;910.6;227.6;140.3;1.886;2;1;5
82416544;SYNTH_PART_82416544;267.1;177.0;48.8;0.214;1;44;3
92994676;SYNTH_PART_92994676;79.2;79.2;79.2;0.679;1;31;2
84421159;SYNTH_PART_84421159;89.4;89.4;43.4;0.473;1;2;0
36031114;SYNTH_PART_36031114;256.7;146.2;63.9;2.138;1;1;25
83299300;SYNTH_PART_83299300;285.2;285.2;137.3;0.857;10;1;3
76900941;SYNTH_PART_76900941;40.6;40.6;40.6;0.091;4;3;9
98767893;SYNTH_PART_98767893;1111.3;617.3;187.7;18.978;2;1;14
24764065;SYNTH_PART_24764065;489.0;281.1;75.5;7.441;1;2;10
39700906;SYNTH_PART_39700906;37.8;37.8;37.8;0.073;1;1;6
39193626;SYNTH_PART_39193626;62.7;62.7;62.7;0.215;1;3;1
26312723;SYNTH_PART_26312723;260.9;152.8;72.1;1.127;1;5;0
14742315;SYNTH_PART_14742315;256.9;198.9;77.0;0.584;1;27;14
64754326;SYNTH_PART_64754326;172.2;168.3;69.6;0.907;1;12;12
37659744;SYNTH_PART_37659744;928.7;232.2;56.1;7.711;1;1;0
81819564;SYNTH_PART_81819564;429.1;351.4;122.2;1.425;2;5;1
85653644;SYNTH_PART_85653644;129.9;129.9;77.6;1.702;1;1;0
19576848;SYNTH_PART_19576848;166.6;166.6;56.5;0.102;6;1;4
21085466;SYNTH_PART_21085466;162.8;104.3;104.3;1.827;1;152;11
12351118;SYNTH_PART_12351118;389.1;358.9;168.5;5.308;1;1;0
40566833;SYNTH_PART_40566833;764.6;191.1;136.6;1.294;3;5;3
59425315;SYNTH_PART_59425315;856.7;343.8;156.1;5.828;1;2;1
43449880;SYNTH_PART_43449880;619.6;396.3;79.3;7.196;1;1;8
99865150;SYNTH_PART_99865150;1135.8;284.0;211.1;17.377;2;1;2
30073698;SYNTH_PART_30073698;159.1;69.0;57.8;0.48;1;1;0
62862714;SYNTH_PART_62862714;230.1;62.4;43.1;0.843;2;42;7
44140031;SYNTH_PART_44140031;338.2;338.2;67.6;3.466;1;2;1
52826321;SYNTH_PART_52826321;203.1;93.9;88.4;0.466;1;1;14
83499507;SYNTH_PART_83499507;127.8;127.8;112.8;2.207;1;3;17
75720505;SYNTH_PART_75720505;341.1;191.1;115.4;2.451;2;79;1
19940438;SYNTH_PART_19940438;334.0;300.1;60.0;6.096;1;14;4
91588292;SYNTH_PART_91588292;214.1;168.4;113.4;0.265;1;1;9
95603214;SYNTH_PART_95603214;306.2;132.4;113.4;6.276;1;1;1
82692530;SYNTH_PART_82692530;565.0;190.8;190.8;8.54;1;4;4
73125404;SYNTH_PART_73125404;1053.4;571.7;137.7;10.043;1;7;0
30473755;SYNTH_PART_30473755;179.5;148.3;36.4;1.323;1;6;1
33376187;SYNTH_PART_33376187;477.2;181.4;83.0;7.834;1;3;1
78726881;SYNTH_PART_78726881;352.1;141.2;141.2;1.158;3;5;16
19154358;SYNTH_PART_19154358;591.9;148.0;148.0;3.602;1;1;1436
14137813;SYNTH_PART_14137813;288.8;208.4;47.2;0.322;3;4;3
67338968;SYNTH_PART_67338968;91.9;91.9;79.2;0.845;1;8;1
19820314;SYNTH_PART_19820314;419.1;175.7;107.8;1.57;1;62;1
72161924;SYNTH_PART_72161924;127.7;127.7;34.4;0.765;11;1;3
92762715;SYNTH_PART_92762715;390.7;139.2;139.2;4.193;1;1;3
55310531;SYNTH_PART_55310531;429.9;305.4;146.7;8.118;2;10;1
85054606;SYNTH_PART_85054606;144.7;144.7;94.5;0.128;6;1;0
15053923;SYNTH_PART_15053923;125.4;85.3;47.2;0.69;1;16;3
49816944;SYNTH_PART_49816944;363.8;256.3;51.3;1.748;1;9;5
63743254;SYNTH_PART_63743254;496.1;224.0;106.8;6.933;1;9;0
70685204;SYNTH_PART_70685204;165.5;103.3;71.7;0.772;1;10;3
98956849;SYNTH_PART_98956849;277.9;277.9;70.2;7.345;4;1;1
70023517;SYNTH_PART_70023517;78.6;67.2;45.3;0.327;1;6;5
34980315;SYNTH_PART_34980315;165.7;142.2;64.8;0.372;1;8;4
33697175;SYNTH_PART_33697175;248.2;82.2;82.2;2.287;1;3;4
10550158;SYNTH_PART_10550158;405.1;308.9;191.6;1.554;2;1;0
65375743;SYNTH_PART_65375743;218.2;141.7;90.1;2.26;2;1;22
94274609;SYNTH_PART_94274609;80.6;80.6;80.6;0.716;1;2;4
56805995;SYNTH_PART_56805995;411.5;247.6;85.1;4.923;1;3;0
39540032;SYNTH_PART_39540032;918.2;585.0;164.5;17.386;1;19;1
80155642;SYNTH_PART_80155642;210.2;119.8;43.2;0.234;10;2;0
27311581;SYNTH_PART_27311581;454.2;160.1;141.6;5.127;1;1;0
80632853;SYNTH_PART_80632853;520.7;520.7;215.4;3.786;1;1;2
21718064;SYNTH_PART_21718064;225.9;130.5;78.3;2.116;1;1;5
67501836;SYNTH_PART_67501836;89.8;89.8;59.1;0.65;1;1;0
77129501;SYNTH_PART_77129501;226.5;172.5;74.8;2.036;1;16;36
40618576;SYNTH_PART_40618576;442.8;326.5;109.1;1.023;1;1;2
48691688;SYNTH_PART_48691688;114.9;111.4;60.0;1.047;1;1;9
17110914;SYNTH_PART_17110914;394.6;197.6;194.1;3.028;1;1;1
54580490;SYNTH_PART_54580490;180.9;68.1;68.1;1.144;1;13;4
61011485;SYNTH_PART_61011485;102.0;102.0;81.4;1.155;1;3;1
92747668;SYNTH_PART_92747668;181.8;165.9;93.9;0.784;1;7;0
94352847;SYNTH_PART_94352847;105.2;88.0;53.6;0.678;11;1;3
92067438;SYNTH_PART_92067438;67.8;67.8;67.8;0.426;1;85;1
22917958;SYNTH_PART_22917958;47.5;47.5;47.5;0.147;1;36;2
12860837;SYNTH_PART_12860837;217.4;137.6;47.6;1.945;1;4;2
33672363;SYNTH_PART_33672363;70.7;70.7;70.7;0.482;1;56;1
62244559;SYNTH_PART_62244559;588.4;380.4;76.1;1.104;15;3;3
53275038;SYNTH_PART_53275038;346.3;176.6;176.6;5.38;1;4;13
56994288;SYNTH_PART_56994288;130.0;75.1;45.8;0.611;1;1;5
24616905;SYNTH_PART_24616905;121.3;121.3;67.2;1.025;1;1;2
30996805;SYNTH_PART_30996805;548.8;444.9;130.6;7.897;2;22;2
13504070;SYNTH_PART_13504070;344.6;123.9;123.9;7.025;1;1;6
14007567;SYNTH_PART_14007567;84.0;83.1;79.1;0.754;1;1;3
46988761;SYNTH_PART_46988761;461.6;126.4;126.4;2.257;1;18;4
67116288;SYNTH_PART_67116288;252.7;189.5;86.6;0.269;1;1;4
14193200;SYNTH_PART_14193200;195.8;67.4;67.4;1.213;1;4;2
24190613;SYNTH_PART_24190613;224.6;196.3;65.1;1.708;1;4;2
88895248;SYNTH_PART_88895248;590.4;147.6;89.1;4.656;2;1;0
98323394;SYNTH_PART_98323394;523.5;514.2;102.8;9.944;1;1;2
22606229;SYNTH_PART_22606229;437.8;289.3;69.8;3.291;1;3;1
20653201;SYNTH_PART_20653201;247.5;187.2;74.6;2.29;2;1;22
18147446;SYNTH_PART_18147446;176.7;108.6;70.2;0.897;1;1;0
67081241;SYNTH_PART_67081241;633.3;189.9;109.0;4.582;1;43;2
15041920;SYNTH_PART_15041920;600.1;485.1;106.8;11.311;2;1;3
54814585;SYNTH_PART_54814585;326.3;184.6;155.3;1.511;1;12;5
25020358;SYNTH_PART_25020358;85.6;60.9;60.9;0.433;1;1;4
79992495;SYNTH_PART_79992495;200.3;123.0;81.7;2.167;9;1;1
49159589;SYNTH_PART_49159589;408.0;332.1;144.5;1.27;1;1;2
48742406;SYNTH_PART_48742406;586.1;356.1;190.3;3.739;3;1;0
44589368;SYNTH_PART_44589368;139.3;114.9;33.9;0.739;1;5;4
23018936;SYNTH_PART_23018936;141.9;141.1;86.3;0.572;2;3;15
99302328;SYNTH_PART_99302328;117.2;90.1;65.1;0.938;3;5;6
64098847;SYNTH_PART_64098847;127.1;127.1;69.4;0.098;1;21;23
76182073;SYNTH_PART_76182073;319.1;199.1;180.8;0.9;1;28;2
36510264;SYNTH_PART_36510264;576.2;390.8;146.7;4.181;4;1;3
13935654;SYNTH_PART_13935654;108.7;108.7;99.8;1.467;3;2;0
51981159;SYNTH_PART_51981159;348.8;348.8;69.8;6.206;2;1;3
76154721;SYNTH_PART_76154721;383.9;289.5;158.9;4.166;1;1;2
83999718;SYNTH_PART_83999718;129.2;83.7;42.2;0.623;4;1;9
67026670;SYNTH_PART_67026670;674.9;190.4;137.1;8.119;1;6;0
85171575;SYNTH_PART_85171575;236.6;126.2;48.3;0.1;1;1;0
12994197;SYNTH_PART_12994197;914.1;565.1;232.2;7.775;1;1;4
58233461;SYNTH_PART_58233461;390.5;97.6;97.6;5.08;1;1;12
36616930;SYNTH_PART_36616930;332.9;221.3;147.8;3.647;8;75;0
18517340;SYNTH_PART_18517340;958.6;239.7;148.4;18.002;1;11;1
98261702;SYNTH_PART_98261702;208.2;152.1;81.8;0.213;17;1;1
82451595;SYNTH_PART_82451595;65.9;65.9;35.8;0.212;1;10;21
96317289;SYNTH_PART_96317289;162.1;81.4;35.1;0.631;1;3;1
16107560;SYNTH_PART_16107560;255.9;139.3;95.0;2.392;1;1;1
40261446;SYNTH_PART_40261446;112.3;112.3;49.8;0.111;1;1;5
50039967;SYNTH_PART_50039967;143.0;111.7;45.2;0.289;1;2;2
68455337;SYNTH_PART_68455337;212.5;116.1;79.5;0.999;1;10;5
92442502;SYNTH_PART_92442502;450.5;364.9;125.6;7.801;6;27;1
51051344;SYNTH_PART_51051344;396.0;188.4;176.1;3.335;1;3;0
90293174;SYNTH_PART_90293174;920.3;230.1;86.6;17.427;3;2;56
87377896;SYNTH_PART_87377896;274.5;274.5;172.2;1.312;1;2;2
62460198;SYNTH_PART_62460198;238.2;140.7;54.4;2.38;1;8;0
46653733;SYNTH_PART_46653733;150.9;93.7;33.2;0.641;1;6;12
93247828;SYNTH_PART_93247828;700.9;175.2;76.8;10.891;4;1;4
54099596;SYNTH_PART_54099596;168.5;155.2;57.2;1.009;1;1;9
78300903;SYNTH_PART_78300903;235.8;178.3;77.8;0.564;1;1;15
16027125;SYNTH_PART_16027125;207.9;190.8;47.2;0.363;1;1;1
28093735;SYNTH_PART_28093735;210.4;84.2;84.2;1.684;3;4;424
80681278;SYNTH_PART_80681278;78.1;78.1;78.1;0.65;1;1;2
53583090;SYNTH_PART_53583090;39.3;39.3;39.3;0.083;1;5;26
79548866;SYNTH_PART_79548866;226.4;157.8;49.9;1.96;5;1;7
49735671;SYNTH_PART_49735671;284.9;189.9;173.1;2.744;2;1;65
69865471;SYNTH_PART_69865471;127.6;82.4;82.4;0.249;1;1;42
93509903;SYNTH_PART_93509903;448.6;112.1;84.4;0.826;4;2;3
17091400;SYNTH_PART_17091400;264.3;87.7;61.4;0.729;2;1;0
34822734;SYNTH_PART_34822734;79.5;73.7;73.7;0.59;1;3;2
47139062;SYNTH_PART_47139062;207.2;136.2;100.0;1.38;2;26;5
38270318;SYNTH_PART_38270318;75.7;75.7;48.8;0.382;4;4;7
89594339;SYNTH_PART_89594339;483.0;132.5;59.9;5.229;1;3;1
12183238;SYNTH_PART_12183238;149.7;149.7;83.7;1.09;10;34;103
80446083;SYNTH_PART_80446083;366.2;346.5;125.6;3.452;1;1;1
91765287;SYNTH_PART_91765287;713.8;192.9;44.9;8.426;1;1;1
29628294;SYNTH_PART_29628294;229.6;183.5;58.6;0.448;1;1;3
26466873;SYNTH_PART_26466873;140.9;140.9;48.1;1.304;1;10;1
15361390;SYNTH_PART_15361390;229.7;124.3;88.0;1.175;1;4;29
25652350;SYNTH_PART_25652350;421.5;261.7;56.7;7.579;6;1;17
44622196;SYNTH_PART_44622196;77.4;77.4;54.6;0.446;1;9;4
15777176;SYNTH_PART_15777176;439.2;235.2;59.7;3.975;1;3;0
86819984;SYNTH_PART_86819984;386.2;305.1;61.0;6.913;1;5;2
93797584;SYNTH_PART_93797584;446.5;214.8;43.0;2.216;1;3;0
33478799;SYNTH_PART_33478799;576.8;365.7;74.3;6.142;1;4;20
76006868;SYNTH_PART_76006868;466.5;116.6;116.6;5.965;1;8;7
86690069;SYNTH_PART_86690069;97.2;97.2;74.4;0.744;1;4;1
39706272;SYNTH_PART_39706272;435.3;108.8;80.9;5.231;1;1;1
52503536;SYNTH_PART_52503536;169.2;129.1;99.3;0.607;1;13;0
92753984;SYNTH_PART_92753984;252.9;112.2;50.7;0.141;7;1;2
97833595;SYNTH_PART_97833595;176.1;109.7;44.0;1.159;20;1;22
24059925;SYNTH_PART_24059925;409.1;277.4;181.2;6.238;1;8;1
81819190;SYNTH_PART_81819190;211.4;147.5;37.3;0.689;1;67;4
15012621;SYNTH_PART_15012621;159.9;89.5;87.6;0.475;1;4;1
18692536;SYNTH_PART_18692536;246.1;167.3;70.9;1.531;1;1;3
19255527;SYNTH_PART_19255527;262.3;183.2;67.5;0.21;1;28;3
52365422;SYNTH_PART_52365422;303.8;303.8;166.9;6.207;1;7;10
14586128;SYNTH_PART_14586128;304.8;170.7;44.9;0.429;1;4;1
98228356;SYNTH_PART_98228356;141.0;141.0;43.9;1.19;1;1;5
24981589;SYNTH_PART_24981589;157.7;131.4;69.0;1.95;2;1;25
88287546;SYNTH_PART_88287546;261.3;65.3;65.3;0.884;2;1592;6
16462150;SYNTH_PART_16462150;174.2;174.2;46.3;1.919;1;1;1
49532390;SYNTH_PART_49532390;303.3;199.9;162.2;5.805;1;1;3
25042636;SYNTH_PART_25042636;133.9;133.9;99.4;1.996;1;26;15
19306902;SYNTH_PART_19306902;226.5;150.1;58.0;1.4;1;3;3
25349322;SYNTH_PART_25349322;125.3;80.9;80.9;0.637;2;2;7
91113371;SYNTH_PART_91113371;472.2;118.1;97.7;1.784;1;6;1
31070720;SYNTH_PART_31070720;190.6;133.3;46.1;1.596;1;1;2
46784706;SYNTH_PART_46784706;74.5;74.5;59.3;0.269;1;203;0
54938042;SYNTH_PART_54938042;36.9;36.9;36.9;0.069;1;2;0
99431236;SYNTH_PART_99431236;235.8;111.7;41.8;0.666;1;1;2
56880034;SYNTH_PART_56880034;806.7;490.7;99.6;8.426;1;3;1
70378237;SYNTH_PART_70378237;900.2;415.3;173.1;11.562;1;3;50
44275817;SYNTH_PART_44275817;71.0;71.0;68.8;0.473;1;14;2
29315203;SYNTH_PART_29315203;155.0;152.0;41.2;1.326;1;1;7
14019715;SYNTH_PART_14019715;220.5;181.3;65.2;1.174;1;15;1
42178335;SYNTH_PART_42178335;91.5;91.5;91.5;1.044;2;4;4
23364224;SYNTH_PART_23364224;218.3;83.2;46.9;0.538;1;3;3
27858834;SYNTH_PART_27858834;392.5;98.1;98.1;5.157;1;2;0
49298503;SYNTH_PART_49298503;310.6;202.9;66.6;1.56;1;1;1
34571331;SYNTH_PART_34571331;251.5;181.8;48.4;0.816;5;1;1
62267167;SYNTH_PART_62267167;190.4;190.4;80.2;2.405;19;114;4
52824965;SYNTH_PART_52824965;306.1;135.6;133.9;0.901;1;1;3
94877816;SYNTH_PART_94877816;414.5;166.8;88.0;5.023;2;3;2
78790649;SYNTH_PART_78790649;272.7;272.7;91.5;6.906;6;23;24
23301986;SYNTH_PART_23301986;257.1;114.7;95.4;1.307;1;13;1
99767690;SYNTH_PART_99767690;298.2;184.9;182.5;3.708;1;3;329
32322880;SYNTH_PART_32322880;373.4;150.9;150.9;6.317;1;1;4
64590506;SYNTH_PART_64590506;213.3;178.4;57.9;0.459;3;27;0
35578590;SYNTH_PART_35578590;221.0;92.4;87.3;1.906;1;1;6
88810005;SYNTH_PART_88810005;92.7;92.7;92.7;1.088;3;5;0
53890326;SYNTH_PART_53890326;315.9;300.6;182.0;1.334;1;1;23
74904990;SYNTH_PART_74904990;652.5;163.1;125.1;3.989;1;31;1
32340071;SYNTH_PART_32340071;185.4;179.0;114.8;1.622;8;7;3
23231285;SYNTH_PART_23231285;450.6;217.3;139.1;4.907;1;1;4
15201413;SYNTH_PART_15201413;425.5;150.8;150.8;7.222;8;4;2
20162246;SYNTH_PART_20162246;250.0;144.7;53.6;2.074;1;3;34
84561481;SYNTH_PART_84561481;377.3;113.0;113.0;6.575;3;1;1
44854144;SYNTH_PART_44854144;334.4;334.4;66.9;3.319;1;22;0
51292998;SYNTH_PART_51292998;931.9;555.4;232.7;7.809;1;1;7
94420298;SYNTH_PART_94420298;153.0;119.4;113.1;1.721;1;14;2
81528204;SYNTH_PART_81528204;189.6;179.2;47.2;1.273;3;1;0
66421128;SYNTH_PART_66421128;168.0;125.9;63.1;1.702;4;4;4
52090583;SYNTH_PART_52090583;178.1;173.7;93.2;1.069;1;1;2
42386761;SYNTH_PART_42386761;725.1;181.3;181.3;1.545;2;1;0
79889357;SYNTH_PART_79889357;63.7;63.6;59.9;0.332;1;4;11
81111209;SYNTH_PART_81111209;531.1;495.0;111.1;2.043;4;2;29
48278183;SYNTH_PART_48278183;161.3;78.6;62.6;1.082;1;1;2
25611782;SYNTH_PART_25611782;40.2;40.2;40.2;0.089;1;10;1
21728388;SYNTH_PART_21728388;483.2;162.9;128.5;4.649;122;1;3
44053020;SYNTH_PART_44053020;46.9;46.9;46.9;0.14;1;5;0
78194478;SYNTH_PART_78194478;113.1;86.4;86.4;0.141;4;30;1
95988027;SYNTH_PART_95988027;407.2;210.6;95.8;4.941;1;5;13
80461821;SYNTH_PART_80461821;91.8;88.3;79.7;0.882;1;280;1
71801187;SYNTH_PART_71801187;359.0;313.9;103.5;6.201;1;1;8
96528453;SYNTH_PART_96528453;108.2;108.2;46.0;0.734;1;1;0
51974440;SYNTH_PART_51974440;313.7;279.4;178.7;3.92;1;2;3
61884532;SYNTH_PART_61884532;79.6;78.4;61.3;0.522;4;2;2
29874043;SYNTH_PART_29874043;256.4;192.2;75.7;1.37;1;1;8
26613318;SYNTH_PART_26613318;126.8;121.6;40.3;0.847;2;4;4
91823702;SYNTH_PART_91823702;328.2;321.5;64.3;6.585;1;5;2
24057132;SYNTH_PART_24057132;237.4;136.3;33.6;0.619;1;1;13
28344993;SYNTH_PART_28344993;103.0;103.0;56.5;0.817;1;1;5
61266621;SYNTH_PART_61266621;735.1;183.8;104.0;13.993;1;3;27
57778316;SYNTH_PART_57778316;1121.9;644.5;128.9;6.043;3;1;0
76171864;SYNTH_PART_76171864;108.2;108.2;55.5;0.887;1;2;0
23325562;SYNTH_PART_23325562;144.1;144.1;48.2;1.365;1;7;2
35109273;SYNTH_PART_35109273;227.6;64.1;64.1;1.275;1;8;0
95595925;SYNTH_PART_95595925;143.1;98.8;37.5;0.723;1;14;1
74457727;SYNTH_PART_74457727;288.6;106.5;94.3;1.78;1;26;0
34777153;SYNTH_PART_34777153;655.5;573.2;199.8;4.868;1;1;1
23623124;SYNTH_PART_23623124;387.2;150.5;150.5;3.656;1;13;4
43775220;SYNTH_PART_43775220;665.2;522.6;193.8;4.367;1;1;0
49901446;SYNTH_PART_49901446;207.1;113.4;108.0;1.647;1;32;4
48515710;SYNTH_PART_48515710;181.1;86.0;79.5;1.69;1;29;1
51927166;SYNTH_PART_51927166;372.5;115.2;44.7;2.616;1;14;4
26351500;SYNTH_PART_26351500;196.1;96.9;96.9;1.948;1;7;2
95144287;SYNTH_PART_95144287;62.4;62.4;57.8;0.307;1;1;1
21695044;SYNTH_PART_21695044;197.6;70.9;60.3;1.152;7;2;1
98556139;SYNTH_PART_98556139;487.1;187.9;162.9;8.35;1;2;7
99018245;SYNTH_PART_99018245;266.7;105.5;45.7;0.663;1;1;0
20520806;SYNTH_PART_20520806;208.0;178.0;107.7;0.684;1;121;36
51459378;SYNTH_PART_51459378;512.7;128.2;128.2;4.056;2;53;1
43423257;SYNTH_PART_43423257;158.6;146.0;71.6;1.382;1;1;2
11377185;SYNTH_PART_11377185;168.3;168.3;111.9;2.169;1;5;2
55992102;SYNTH_PART_55992102;379.3;368.6;183.7;2.856;1;3;1
90675040;SYNTH_PART_90675040;459.3;114.8;114.8;6.239;1;1;4
98975326;SYNTH_PART_98975326;143.0;143.0;73.5;1.01;1;1;17
35519396;SYNTH_PART_35519396;242.3;168.3;72.4;2.298;1;1;0
77215907;SYNTH_PART_77215907;607.3;151.8;151.8;10.907;1;19;5
11969212;SYNTH_PART_11969212;100.2;100.2;100.2;0.448;1;75;1
30567355;SYNTH_PART_30567355;218.7;191.4;71.5;2.071;1;1;0
59438898;SYNTH_PART_59438898;219.2;197.7;87.8;0.9;1;1;2
73158571;SYNTH_PART_73158571;644.8;176.7;136.1;3.679;1;2;15
83598994;SYNTH_PART_83598994;128.5;128.5;94.7;2.134;1;3;2
46556027;SYNTH_PART_46556027;908.5;227.1;53.3;11.551;33;3;2
84161020;SYNTH_PART_84161020;539.2;539.2;199.4;6.247;1;2;5
93254897;SYNTH_PART_93254897;390.7;97.7;97.7;5.085;1;24;2
99467919;SYNTH_PART_99467919;175.4;175.4;94.9;2.65;3;17;36
59841333;SYNTH_PART_59841333;72.7;72.7;40.0;0.288;21;1;1
77874392;SYNTH_PART_77874392;721.7;297.5;59.5;4.812;6;1;77
43380337;SYNTH_PART_43380337;52.8;52.8;52.8;0.201;1;4;1
58085170;SYNTH_PART_58085170;248.7;162.1;95.5;0.432;1;10;0
91537988;SYNTH_PART_91537988;77.4;77.4;68.1;0.475;1;2;1
93370204;SYNTH_PART_93370204;190.2;104.3;104.3;0.511;1;2;13
47364173;SYNTH_PART_47364173;253.2;139.6;73.8;2.569;13;4;11
65921794;SYNTH_PART_65921794;348.5;224.3;86.2;1.926;12;2;0
62063277;SYNTH_PART_62063277;313.6;245.8;126.4;2.081;1;6;7
68222639;SYNTH_PART_68222639;281.1;212.5;151.0;2.664;1;8;3
50715324;SYNTH_PART_50715324;154.3;154.3;54.2;0.602;1;2;1
48335827;SYNTH_PART_48335827;239.1;163.6;38.4;2.049;1;37;2
18289688;SYNTH_PART_18289688;366.8;184.1;65.0;5.994;1;37;2
38527096;SYNTH_PART_38527096;115.0;115.0;114.9;0.579;1;1;54
95968383;SYNTH_PART_95968383;482.5;295.5;59.1;1.742;1;1;2
68409906;SYNTH_PART_68409906;120.9;120.9;94.7;1.381;1;35;0
65685054;SYNTH_PART_65685054;634.1;391.5;183.6;6.747;1;29;3
16460594;SYNTH_PART_16460594;1111.5;722.9;240.9;22.853;4;13;1
35316409;SYNTH_PART_35316409;821.2;248.5;54.3;6.469;1;5;0
23097454;SYNTH_PART_23097454;489.0;133.3;60.8;5.406;1;4;16
51884451;SYNTH_PART_51884451;118.9;88.8;88.8;1.279;1;12;2
50865409;SYNTH_PART_50865409;469.4;338.8;176.6;3.691;2;4;4
21604146;SYNTH_PART_21604146;36.3;36.3;36.3;0.066;1;4;3
43945419;SYNTH_PART_43945419;223.6;110.7;75.6;1.235;1;1;1
68516291;SYNTH_PART_68516291;259.7;90.8;38.6;0.636;1;3;4
23215957;SYNTH_PART_23215957;226.5;120.9;114.5;1.884;2;19;2
65373803;SYNTH_PART_65373803;272.2;272.2;176.7;0.849;1;1;4
38550455;SYNTH_PART_38550455;99.1;99.1;99.1;1.281;7;1;0
